SMILES,MP,MolLogP,TPSA
C=C(C)CC,-137.0,1.9725,0.0
CCCCCCCCCCCCCCCCC,21.0,6.877700000000007,0.0
CCCCCCCCCCCCCCCCCCC,33.0,7.657900000000008,0.0
CCCCCCCCCCCCC=C,-13.0,5.483400000000006,0.0
NC1=NCC(O1)c2ccccc2,136.0,1.0726,47.61
OC(=O)c1cc(ccc1Cl)[N+]([O-])=O,166.0,1.9464000000000004,80.44
NCCCCCCO,56.0,0.4978000000000001,46.25
CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,126.0,2.7624000000000004,33.62
Clc1ccc(OC)c(Cl)c1Cl,69.0,3.655400000000001,9.23
C1=C2C(=NC(=N1)N)N(C=N2)COCCO,189.0,-0.6251000000000002,99.08000000000001
CC(C)(Cl)CC,-73.0,2.4138,0.0
O=[N+]([O-])c1ccc(CC#N)cc1,116.0,1.66088,66.93
COc1cc(cc(OC)c1)C=O,47.0,1.5162999999999998,35.53
O=CC=Cc1ccccc1,-7.0,1.8987,17.07
Nc1cc(ccc1O)[N+]([O-])=O,144.0,0.8825999999999998,89.38999999999999
Cc1ccc(N)cc1,43.0,1.5772199999999998,26.02
C=CCCl,-134.0,1.4112,0.0
BrC(Br)Br,9.0,2.4547,0.0
CC(=O)OCCOCC,-62.0,0.586,35.53
COC(=O)c1ccc(cc1)C(=O)OC,141.0,1.2597999999999998,52.60000000000001
Cc1ccc(Cl)cc1,7.5,2.6484200000000007,0.0
COc1cc(ccc1OC)C=O,44.0,1.5163,35.53
Oc1cc(C)c(Cl)c(C)c1,115.0,2.662440000000001,20.23
Oc1ccc(Cl)c(C)c1,67.0,2.3540200000000002,20.23
ClCCCCCl,-38.0,2.2442,0.0
CCCCO,-89.0,0.7787999999999999,20.23
CCCSc1ccc2c(c1)nc([nH]2)NC(=O)OC,209.0,3.2433000000000005,67.01
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,156.0,1.1849999999999998,75.27000000000001
CNC(NCCSCc1nc[nH]c1C)=NC#N,141.0,0.5974000000000002,88.88999999999999
O=C(O)CCCCCCCCC,31.0,3.211700000000002,37.3
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,166.0,3.101300000000001,61.690000000000005
O=Cc1c(Cl)cccc1Cl,70.5,2.8059000000000003,17.07
COC1=C(C=C(C=C1)C(=O)O)OC,181.0,1.402,55.760000000000005
O=Cc1ccc(O)cc1O,136.0,0.9102999999999997,57.53
CCC#N,-92.0,0.91998,23.79
NC1CCCCC1,-18.0,1.2778,26.02
CCCCC=O,-91.5,1.3755,17.07
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,141.0,1.293,80.44
Oc1ccc2ccccc2c1,122.0,2.5454,20.23
C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,108.0,4.487200000000002,0.0
C1=CC=C2C(=C1)C3=CC=CC=C3C2=O,83.0,2.8980000000000015,17.07
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,174.0,1.6392999999999998,75.27000000000001
CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,105.0,2.2356999999999996,62.730000000000004
C1=CC(=C(C(=C1[N+](=O)[O-])Cl)Cl)Cl,55.5,3.5550000000000006,43.14
O=C=N/c1cc(ccc1C)N=C=O,20.5,1.9296199999999997,58.86
Oc1ccccc1O,105.0,1.0977999999999999,40.46
Cc1cc(O)ccc1,11.0,1.7006199999999998,20.23
C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,85.0,4.9536,0.0
CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,146.0,0.4521,84.58
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,159.0,3.0869000000000018,32.34
O=C(N)OCC(C)(COC(=O)N)CCC,105.0,0.9834000000000002,104.64
COc2ccc1[nH]c(nc1c2)S(=O)Cc3ncc(C)c(OC)c3C,156.0,2.8997400000000013,77.10000000000001
C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,148.0,7.38870000000001,20.23
C1C2=CC=CC=C2OC3=CC=CC=C31,101.0,3.3831000000000016,9.23
CN(C)c1ccc(C=O)cc1,74.0,1.5651,20.310000000000002
CCOC(=O)C1=CC=C(C=C1)O,116.0,1.5688999999999997,46.53
CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,182.0,0.09360000000000002,89.26
O=C(NN)c1ccncc1,171.0,-0.3149000000000006,68.01
C1=CC(=CC=C1Br)Br,88.0,3.2116000000000007,0.0
C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,139.0,4.3002,0.0
c1ccccc1,5.5,1.6866,0.0
CC(=O)NC1=CC=CC=C1,114.0,1.6449999999999998,29.1
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,93.0,3.1057000000000006,54.370000000000005
CCCOC(=O)C1=CC=C(C=C1)O,96.0,1.959,46.53
C1=CC=C(C=C1)C(=O)O,122.0,1.3848,37.3
c1ccc(cc1)CS,-30.0,2.1164,0.0
C1CC(=O)C1,-51.0,0.7394000000000001,17.07
c1cc(ccc1S(=O)(=O)c2ccc(cc2)Cl)Cl,149.0,3.826200000000002,34.14
Cc1cc(cc(c1)C(=O)O)C,170.0,2.00164,37.3
C1CNCCC1CCCC2CCNCC2,66.0,2.1559,24.06
CC(C)C(=O)C,-92.0,1.2314,17.07
CC(=O)CCC,-78.0,1.3755,17.07
CC2(C)C(=O)C1(C)CCC2C1,5.0,2.401700000000001,17.07
ICI,5.0,1.8139,0.0
COc1ccccc1[N+]([O-])=O,9.4,1.6033999999999997,52.37
Fc1ccccc1O,15.0,1.5312999999999999,20.23
O=C(c1ccccc1)c2ccccc2,48.0,2.917600000000001,17.07
C1=CC=C(C=C1)O,41.0,1.3921999999999997,20.23
CCCCCC=C,-119.0,2.752700000000001,0.0
CCCCCCCC(=O)O,17.0,2.4314999999999998,37.3
Cc1cc(c(c(c1)C)CC(=O)O)C,169.0,2.2389600000000005,37.3
CCCC,-138.0,1.8064,0.0
c1ccc2c(c1)C(=O)OC2=O,132.0,0.9972,43.370000000000005
BrC=C,-139.0,1.5248,0.0
OC(=O)CCCCC(=O)O,152.0,0.716,74.6
OC(c1ccccc1)(c2ccccc2)c3ccccc3,163.0,3.970800000000003,20.23
C1=CC(=CC=C1C(=O)O)N,189.0,0.9670000000000001,63.31999999999999
Fc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O,27.0,1.6421000000000003,86.28
c1ccccc1Oc2ccccc2,27.0,3.478900000000002,9.23
c1cc(ccc1N)F,-2.0,1.4079000000000002,26.02
CCCCCCCCCCCCCC=C,-4.0,5.873500000000006,0.0
Nc1ccccc1OC,5.0,1.2774,35.25
FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,55.5,4.4451,37.3
c1cc(ccc1C#N)F,36.0,1.6973799999999999,23.79
C(CCCCO)CCCCO,47.0,1.7016999999999998,40.46
c1ccc(cc1)Oc2ccccc2N,47.0,3.0611000000000006,35.25
O=C1C=CC(=O)O1,53.0,-0.3740000000000001,43.370000000000005
Nc2cccc1ccccc12,49.0,2.4220000000000006,26.02
O=C(O)CCCCCCCCCCCCC,55.1,4.772100000000005,37.3
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,66.0,11.948999999999982,0.0
O=S(c1ccccc1)c2ccccc2,70.0,2.853300000000001,17.07
CCCC(N)=O,116.0,0.27180000000000015,43.09
C1=CC(=CC=C1N)S(=O)(=O)N,166.2,-0.08379999999999999,86.18
COc1ccc(cc1OC)CC#N,64.0,1.76988,42.25
Cc1ccc(cc1)C,12.0,2.30344,0.0
C1CSCCS1,111.0,1.4664,0.0
Cc1csc(n1)S,88.0,1.7402199999999999,12.89
O=C(O)CCCC(=O)O,96.5,0.32590000000000025,74.6
CN1CCC(CC1)=C2c4ccccc4C=Cc3ccccc23,112.8,4.697900000000004,3.24
O=C(O)CCCCCCCCCCCCCCCC,60.0,5.942400000000007,37.3
N#Cc1ccccc1Cl,45.0,2.2116800000000003,23.79
O=[N+]([O-])c1cc(CBr)ccc1,59.0,2.4897,43.14
c1ccc(c(c1)Cl)Cl,-18.0,2.9934000000000003,0.0
BrCCCl,-17.0,1.6200999999999999,0.0
Cc1cccc(c1)N,-30.0,1.5772199999999998,26.02
c1ccc2cc(ccc2c1)c1ccc2ccccc2c1,187.0,5.660000000000004,0.0
c1ccc(cc1)c2[nH]ccn2,148.0,2.0766999999999998,28.68
OC(=O)c1cc(I)ccc1,187.0,1.9894,37.3
O=Cc1ccccc1,-56.0,1.4990999999999999,17.07
CCc1nnc(s1)N,200.0,0.6827000000000001,51.8
Clc2cc(Cl)ccc2Oc1ccc(Cl)cc1O,57.0,5.144700000000003,29.46
Cc1ccc2ccccc2c1,33.0,3.148220000000001,0.0
c1ccccc1C2CO2,-37.0,1.7579,12.53
c1cc(ccc1F)Br,-16.0,2.5882000000000005,0.0
CCCCCCCCCCCCCCCCCCCCCCC,49.0,9.218300000000001,0.0
Fc1c(F)c(F)c(F)c(F)c1F,3.9,2.5212,0.0
CCOc1cccc(c1)OCC,11.0,2.484,18.46
FC(F)(F)c1ccccc1Cl,-7.4,3.3588000000000005,0.0
c1c(cc(cc1Cl)Cl)[N+](=O)[O-],64.0,2.9016,43.14
O=COCC,-81.0,0.17930000000000001,26.3
C1=CC(=CN=C1)C(=O)O,236.6,0.7797999999999998,50.19
c1cccs1,-38.0,1.7481,0.0
CF,-143.3,0.5857,0.0
COc1ccccc1N2CCNCC2,37.0,1.1047999999999998,24.5
CN1CC=C(CC1)c2ccccc2,38.5,2.405500000000001,3.24
CC(C)(C(=O)O)Oc1ccc(cc1)Cl,120.0,2.5820000000000007,46.53
CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(O)=O,233.0,0.5328000000000004,112.65
FC(F)(F)S(=O)c1c(N)n(nc1C#N)c2c(Cl)cc(cc2Cl)C(F)(F)F,199.0,4.27918,84.7
COc1ccc(c(c1)O)C(=O)c2ccccc2,64.0,2.6318,46.53
CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1,142.0,2.2984,86.71000000000001
CC(C)Oc1ccccc1OC(=O)NC,91.5,2.192,47.56
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,119.0,1.5192999999999997,72.72
c1ccc2c(c1)ccc(=O)[nH]2,198.0,1.5280999999999996,32.86
CC(C)(C)S,1.0,1.7147,0.0
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)Cl,112.0,5.217300000000003,0.0
c1ccc2c(c1)cccc2C#N,36.0,2.711480000000001,23.79
Nc1ccc2ccccc2c1,111.5,2.4220000000000006,26.02
c1ccc(cc1)c2ccc(cc2)Br,90.0,4.116100000000002,0.0
c1ccc2cc(ccc2c1)C(=O)O,184.0,2.5379999999999994,37.3
CCOc1ccc2ccccc2c1,36.0,3.238500000000002,9.23
O=C(O)[C@@H]1CCC(=O)N1,161.5,-0.6504000000000001,66.39999999999999
Cc1cc(ccc1N)[N+](=O)[O-],132.0,1.48542,69.16
CCCCCCCCCCCCCO,34.0,4.289700000000004,20.23
Cc1c(c(=O)cco1)O,163.0,0.6538199999999998,50.44
Cc1cc(ccc1N)c2ccc(c(c2)C)N,130.0,3.1348400000000014,52.04
c1ccc2c(c1)cccc2CC#N,34.0,2.9058800000000007,23.79
c1ccc2c(c1)cc(cc2O)O,125.0,2.2510000000000012,40.46
CCCCCCCCCCCCCCCC(=O)OC(C)C,12.0,6.419300000000007,26.3
c1ccc(cc1)CSSCc2ccccc2,70.0,4.768200000000004,0.0
c1cc2cccc3C=Cc(c1)c23,91.0,3.3236000000000017,0.0
c1cc(c(cc1Cl)NN)Cl,104.0,2.2789999999999995,38.05
O=C(O)C1CSCN1,195.0,-0.2664999999999999,49.33
c1cc(ccc1C(=O)O)C(F)(F)F,221.0,2.4036,37.3
c1cc(sc1)C(=O)O,128.0,1.4463000000000001,37.3
CC(C)c1ccc(cc1)C(=O)O,119.0,2.5082000000000004,37.3
c1ccc(cc1)c2c(c(=O)c3ccccc3o2)O,170.0,3.1656000000000017,50.44
[O-][N+](=O)c1cccc2cccc([N+]([O-])=O)c12,171.5,2.656200000000001,86.28
Cc2ccccc2c1ccccc1C,18.0,3.9704400000000026,0.0
c1cc(c(c(c1)Br)O)Br,55.0,2.9172000000000007,20.23
Cc1cc2ccccc2nc1,15.0,2.5432200000000007,12.89
c1ccc(c(c1)OCC(=O)O)Cl,150.0,1.8034,46.53
O=C1C=C(Cl)C(=O)C=C1Cl,161.5,1.3836,34.14
c1cc(ccc1Cc2ccc(cc2)O)O,161.0,2.688600000000002,40.46
COc1ccc(cc1O)C(=O)O,253.0,1.099,66.76
c1cc[n+](cc1)[O-],64.0,0.31999999999999995,26.939999999999998
c1c(c(cc2c1OCO2)[N+](=O)[O-])C=O,95.0,1.136,78.66999999999999
CCOC(=O)Cc1c[nH]c2c1cccc2,43.0,2.2735000000000003,42.09
C1C2C=CC1C3C2C(=O)OC3=O,166.0,0.5081,43.370000000000005
c1ccc(cc1)OP(=O)(O)Oc2ccccc2,66.0,3.2448000000000006,55.760000000000005
c1ccc(cc1)N2C(=O)C=CC2=O,89.0,1.1159999999999997,37.38
O=C(C(c1ccccc1)c2ccccc2)N(C)C,133.5,2.9067000000000007,20.310000000000002
c1ccc(cc1)c2cc(ccc2O)O,101.0,2.764800000000002,40.46
COc1cc(cc(c1)OC)C(=O)O,184.0,1.4019999999999997,55.760000000000005
c1ccc-2c(c1)Cc3c2ccc(c3)Br,112.0,4.0203000000000015,0.0
COC(=O)c1cccc(c1)C(=O)OC,69.0,1.2597999999999998,52.60000000000001
c1c(cc(c(c1[N+](=O)[O-])N)Br)[N+](=O)[O-],152.0,1.8477000000000001,112.30000000000001
c1cc2c(cc[nH]2)cc1O,109.0,1.8734999999999995,36.019999999999996
COC(=O)c1ccc(cc1O)O,118.0,0.8843999999999999,66.76
c1ccc2c(c1)-c3ccccc3C2=NO,194.0,2.893600000000001,32.59
c1ccc(cc1)CCCCC(=O)O,59.0,2.484,37.3
CCc1ccc(cc1O)O,97.0,1.6602000000000006,40.46
CC(=O)CCCC(=O)O,12.0,0.8303,54.370000000000005
c1ccc(cc1)Oc2cccc(c2)C(=O)O,148.0,3.177100000000001,46.53
c1cc(c(cc1Br)Cl)O,49.0,2.8081,20.23
COc1cccc(C#N)c1OC,44.5,1.5754799999999998,42.25
c1ccc(cc1)CN(Cc2ccccc2)Cc3ccccc3,93.0,4.889000000000004,3.24
Cc1ccc(cc1OC)N,58.0,1.5858199999999998,35.25
Clc1c2COC(=O)c2c(Cl)c(Cl)c1Cl,208.0,3.9706,26.3
c1cc(sc1)c2ccc(s2)c3cccs3,92.0,5.205100000000002,0.0
C[Si]1(N[Si](N[Si](N[Si](N1)(C)C)(C)C)(C)C)C,96.0,1.1655999999999993,48.12
COc1ccc(cc1[N+]([O-])=O)OC,71.0,1.612,61.599999999999994
c1cc(c(cc1Cl)Cl)C(=O)Cl,18.0,3.3724000000000007,17.07
CC(CCC(=O)O)(c1ccc(cc1)O)c2ccc(cc2)O,173.0,3.2686000000000024,77.76
c1cc(c(cc1N)[N+](=O)[O-])F,96.0,1.3160999999999998,69.16
c1cc(cc(c1)C(F)(F)F)C#N,16.0,2.5770800000000005,23.79
C(C(C(C(CO)(F)F)(F)F)(F)F)O,78.0,0.8769000000000002,40.46
C=Cc1ccc(cc1)F,-36.0,2.4687,0.0
c1c(=O)[nH]c(=O)[nH]n1,276.0,-1.5418,78.61
c1ccc2c(c1)C(=O)CCO2,38.0,1.6518,26.3
COc1ccccc1OC(=O)c2ccccc2,59.0,2.9144000000000014,35.53
O=C1OCc2ccc(OC)c(OC)c21,101.0,1.3741999999999999,44.760000000000005
c1cc2ccc(cc2c(c1)O)O,182.0,2.2510000000000012,40.46
CCS(=O)(=O)CC,72.0,0.44100000000000006,34.14
CCC(=O)c1cc(ccc1O)O,98.0,1.6905000000000001,57.53
CCCCCCn1c(=O)c2c(ncn2C)n(c1=O)C,81.0,1.014,61.82
O=C(O)c1ccc(OCCCC)cc1,147.0,2.5637000000000008,46.53
CCOC(=O)C(=O)Nc1ccccc1,67.0,1.1882000000000001,55.400000000000006
C[Si](C)(C)[Si](C)(C)C,12.0,2.741200000000001,0.0
Cc1csc(n1)N,44.0,1.03372,38.91
C(CCCCCCCCCC(=O)O)CCCCCCCCC(=O)O,127.0,6.177400000000006,74.6
Cc1ccc(cc1C)C(=O)c2ccccc2,46.0,3.534440000000002,17.07
On2nnc1ccccc12,159.0,0.6685999999999999,50.94
O=C1C(=CC(=CC1=O)C(C)(C)C)C(C)(C)C,113.5,3.0832000000000015,34.14
CCCC(=O)NN,44.0,-0.2235999999999999,55.120000000000005
O=C(O)CCCc1ccc(OC)cc1,59.0,2.1025,46.53
Cc1ccc(s1)C(=O)C,26.0,2.2591200000000002,17.07
Cc1c(c[nH]n1)Br,75.0,1.48062,28.68
c1cc2c(cc1N)cn[nH]2,175.0,1.1450999999999998,54.699999999999996
c1cc(c(c(c1)F)O)F,38.0,1.6703999999999997,20.23
c1ccc(cc1)C(C(=O)c2ccccc2)Cl,67.0,3.849400000000002,17.07
O=C1OC(C)(C)C(C1)C(=O)O,176.0,0.4126999999999999,63.60000000000001
CCP(=O)(O)O,61.5,0.18399999999999994,57.53
C=C(C(=O)O)C(F)(F)F,50.0,1.1895,37.3
O=C(O)C(=Cc1ccccc1)c1ccccc1,171.0,3.3118000000000016,37.3
Cc1c(=O)[nH]c(=S)[nH]n1,220.0,0.13590999999999998,61.54
O=[N+]([O-])c1cc(N)ccc1N,138.5,0.7592000000000001,95.17999999999999
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,300.0,2.576800000000001,90.9
c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O,287.0,2.8712000000000018,70.67
Clc1cc(C(=CCl)OP(=O)(OC)OC)c(Cl)cc1Cl,97.5,5.601500000000002,44.760000000000005
ON=Cc1ccccc1,36.5,1.4947,32.59
NC(=O)CCCCCCCCCCC/C=CCCCCCCCC,79.0,7.069600000000008,43.09
c1ccc2c(c1)cc(o2)C(=O)O,194.0,2.1309999999999993,50.44
CC(=O)c1cccnc1,12.0,1.2842,29.96
CN(C)c1cccc(c1)[N+](=O)[O-],59.0,1.6607999999999998,46.379999999999995
Cc1cc2c(cc1C)nc[nH]2,204.0,2.1797399999999993,28.68
O=C(O)CCCCCCCCCCCCCCC,62.5,5.552300000000006,37.3
COc3ccc2n(C(=O)c1ccc(Cl)cc1)c(C)c(CC(=O)OCC(O)=O)c2c3,150.0,3.4705200000000014,94.83000000000001
c1cc2c(cc(c(c2nc1)O)Cl)Cl,181.0,3.2472,33.120000000000005
Clc1c(ccc(OCC(=O)O)c1Cl)C(=O)C(=C)CC,122.5,3.6057000000000015,63.6
O=C1C=CC(=O)N1CC,44.0,-0.0687000000000001,37.38
ICC(=O)O,81.0,0.506,37.3
Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2,170.0,1.77392,78.50999999999999
c1ccc(cc1)C(=O)CBr,50.0,2.2642000000000007,17.07
C#CC1(O)CCCCC1,33.0,1.3148,20.23
O=C(c1ccc(Br)cc1)c2ccccc2,82.0,3.680100000000002,17.07
CC(C)(C)c1ccc(cc1)C(=O)O,165.0,2.6823000000000006,37.3
C(C#N)C(=O)N,120.0,-0.6146199999999999,66.88
O=C1OC(=O)c2c1c(Cl)c(Cl)c(Cl)c2Cl,255.5,3.6108000000000002,43.370000000000005
c1ccc2c(c1)c(c[nH]2)CCCC(=O)O,123.0,2.5751999999999997,53.09
O=C(c1ccc(Cl)cc1)c2ccccc2,76.0,3.5710000000000015,17.07
c1cc(nc(c1)N)N,120.0,0.246,64.92999999999999
Cc1ccco1,-89.0,1.58802,13.14
OCc1ccc(CO)cc1,118.0,0.6712,40.46
c1ccc2c(c1)ccc(c2c3c4ccccc4ccc3O)O,217.0,5.071200000000005,40.46
O=C(Oc1ccc(C)cc1)c2ccccc2,70.0,3.214220000000002,26.3
Ic1ccc(I)cc1,131.0,2.8958000000000013,0.0
CN(C)C1=NC(=O)C(O1)c2ccccc2,133.0,1.2021,41.900000000000006
Cc1cc[n+](cc1)[O-],184.0,0.62842,26.939999999999998
OC(=O)c1ccc(C=C)cc1,142.0,2.0278,37.3
O=C(N)c1c(Cl)cccc1Cl,198.0,2.0923,43.09
O=C(C)Oc1ccc(cc1)C(=O)O,194.0,1.3101,63.60000000000001
Nc1ccc(cc1OC)OC,33.5,1.286,44.480000000000004
O=C(O)COc1ccccc1,100.0,1.1500000000000001,46.53
CCOC(=O)Nc2ccc(NCc1ccc(F)cc1)nc2N,114.0,2.9834000000000005,89.27
O=Cc1ccc(C#N)cc1,102.0,1.37078,40.86
O=C(CO)c1ccccc1,6.0,0.8615999999999999,37.3
O=[N+]([O-])c1cc(CO)ccc1,32.0,1.0871,63.370000000000005
O=C(OC(C)(C)C)NCC(=O)O,88.5,0.5957000000000001,75.63
Clc1cc(N)cc(Cl)c1O,168.5,2.2812000000000006,46.25
Nc1ccc(cc1)C2CCCCC2,53.0,3.3165000000000022,26.02
C[C@@H](O)[C@H](C)O,33.0,-0.252,40.46
ClCC=CCCl,2.0,2.0202,0.0
COc1ccc(cc1)C(N)=O,165.0,0.7941,52.32
Oc2cccc(Nc1ccccc1)c2,81.5,3.1358000000000006,32.26
Nc1ccc(O)cc1,189.0,0.9743999999999999,46.25
c1cc(ccc1N)S(=O)(=O)c2ccc(cc2)N,177.0,1.6838,86.18
CCN(CC)C(=S)SSC(=S)N(CC)CC,70.0,3.6212000000000026,6.48
C=CC(=O)OC,-75.0,0.34539999999999993,26.3
C1CCC(CC1)C(=O)O,31.0,1.6513,37.3
O=[N+]([O-])c1cccc(N)c1,114.0,1.177,69.16
CC(=O)CCC(C)=O,-7.0,0.9446,34.14
Cc1cc(N)c(N)cc1,89.5,1.1594200000000001,52.04
CC(=O)CCCC,-57.0,1.7656,17.07
Nc3ncnc2c3ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,234.0,-1.9800000000000006,139.54000000000002
ClC(Cl)(Cl)C(=O)O,57.0,1.4411999999999998,37.3
ClCC(=O)O,63.0,0.30979999999999996,37.3
Nc1ccccc1N,101.5,0.851,52.04
Ic1cccc(c1)[N+](=O)[O-],37.0,2.1994,43.14
N#Cc1ccc(C)cc1,29.0,1.8667,23.79
COc1ccc(cc1)C(=O)O,183.5,1.3934,46.53
N(=C=N\C1CCCCC1)\C2CCCCC2,34.5,3.825700000000003,24.72
Cn1ccnc1S,146.0,0.7087999999999999,17.82
NC(=O)N2c1ccccc1C=Cc3ccccc23,190.0,3.3872000000000018,46.330000000000005
CC(=O)c1ccccc1,19.0,1.8892,17.07
N#CN,44.0,-0.57382,49.81
C1CC2=CC=CC3=C2C1=CC=C3,95.0,2.9384000000000015,0.0
CCOc1ccc(N)cc1,3.0,1.6675,35.25
C1COCCN1CCN,24.0,-0.7226999999999986,38.49
C1=C(C=C(C=C1Cl)Cl)Cl,64.0,3.6468000000000007,0.0
O=Cc1cccc(C=O)c1,89.0,1.3115999999999999,34.14
Cn3c1ccccc1c2ccccc23,91.0,3.331500000000002,4.93
O=C1NC(=O)NC(=O)C1(CC=C)C(C)C,141.0,0.5708999999999995,75.27000000000001
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,110.0,6.495500000000001,0.0
C1CC[C@H]2CCCC[C@@H]2C1,-32.0,3.3668000000000022,0.0
CCOC(=O)C(C(=O)OCC)NC(=O)C,98.0,-0.3827000000000007,81.70000000000002
C#CCCC(=O)O,56.0,0.48439999999999994,37.3
C(CCCCCCO)CCCCCO,83.0,2.872000000000002,40.46
CC(C)[N+]([O-])=O,-93.0,0.6715,43.14
O=C1C=CC(=O)C=C1,114.0,0.25059999999999993,34.14
CC(C)(C)c1ccccc1,-59.5,2.9841000000000015,0.0
Clc1cc2C(=NCc3nnc(C)n3c2cc1)c4ccccc4,228.25,3.5801200000000017,43.07
CC1CC(C)C(C)C1,-132.6,2.6885000000000012,0.0
Cc1ccc2cccc(c2n1)O,72.0,2.2488200000000007,33.120000000000005
C1CCC(=NO)C1,56.0,1.3906,32.59
Cc1c(cccc1Cl)[N+]([O-])=O,36.0,2.5566200000000006,43.14
COc1cc(ccc1OC)C(=O)OC,60.0,1.4904,44.760000000000005
ClCc1cccc(CCl)c1,36.0,3.164200000000002,0.0
O=C(O)CCCCCCCCCCC,45.0,3.991900000000004,37.3
CC(=O)C(C)=O,-3.0,0.1644000000000001,34.14
FC(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-25.0,5.922800000000002,0.0
C[C@@]12CC[C@@H](C1(C)C)CC2=O,178.0,2.401700000000001,17.07
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4,190.0,3.217100000000001,52.650000000000006
c1cc(ccc1CCC(=O)O)O,129.0,1.4093999999999993,57.53
Ic1cc(I)c(O)c(I)c1,158.0,3.2059999999999995,20.23
C1CCN(CC1)CCO,16.0,0.46460000000000007,23.47
COC(=O)CCCCCCCCCCC(=O)OC,30.0,3.2334000000000023,52.60000000000001
C1CCCCC1NC2CCCCC2,-1.0,3.2414000000000023,12.03
CS,-121.0,0.546,0.0
CC1(COC(=O)C1O)C,90.0,-0.06970000000000015,46.53
[O-][N+](=O)CCC(=O)O,64.0,-0.26220000000000004,80.44
c1cc(c(cc1[N+](=O)[O-])Cl)C(=O)N,170.0,1.3471000000000002,86.23
COC(=O)c1c(c(c(c(c1Cl)Cl)C(=O)OC)Cl)Cl,157.0,3.873400000000001,52.60000000000001
c1ccc2c(c1)c3ccccc3s2,99.0,4.054500000000001,0.0
c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,182.0,0.6019000000000003,129.37
CC(C)(C)NCC(O)COc1ccccc1C2CCCC2,68.0,3.472000000000002,41.489999999999995
CCNc1nc(nc(n1)Cl)NCC,228.0,1.3885999999999998,62.730000000000004
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4O,153.0,3.879200000000003,37.3
c1c4ccccc4cc3c1ccc2ccccc23,158.0,5.146200000000003,0.0
c1ccc2c(c1)[nH]c(=O)o2,140.0,1.1210999999999998,46.0
NCCS,96.0,-0.12509999999999988,26.02
C(C(Br)(Br)Br)O,79.0,1.8172000000000001,20.23
CC1(C(=O)NC(=O)N1)C,176.0,-0.39559999999999995,58.2
c1ccc(cc1)S(=O)(=O)c2ccc(cc2)Cl,92.0,3.1728000000000023,34.14
c1ccc2c(c1)CCC2=O,40.0,1.8155000000000001,17.07
c1ccc(cc1)OC(=O)c2ccccc2C(=O)Oc3ccccc3,75.0,4.125000000000003,52.60000000000001
c1ccc(cc1)C(=O)c2ccccc2C(=O)O,129.0,2.6158,54.370000000000005
Cc1ccc(c(c1)C(=O)O)O,153.0,1.3988199999999997,57.53
CC(=O)c1ccc(cc1O)O,144.0,1.3004000000000002,57.53
Cc1ccccc1CBr,19.0,2.889920000000002,0.0
c1ccc2cc(c(cc2c1)O)O,164.0,2.2510000000000012,40.46
c1ccc(cc1)c2cnc(o2)c3ccccc3,72.0,4.008600000000002,26.03
Cc1ccc2c(c1)nc(s2)C,40.0,2.913140000000001,12.89
Cc1ccccc1NC(=N)Nc2ccccc2C,177.0,3.7622100000000014,47.910000000000004
c1c(cc(c(c1Cl)N)Cl)[N+](=O)[O-],189.0,2.4838000000000005,69.16
